EventID,SectionID,TrackID,X,Y,Frame,Class,Vidfilename,DateTime
433,FG1,221,756,304,3048,Fahrrad ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:32
434,FG2,221,302,491,3458,Fahrrad ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:52
435,FG1,219,684,273,3036,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:31
436,Querschnitt_Straße,219,595,463,3520,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:56
437,FG1,220,697,279,3036,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:31
438,Querschnitt_Straße,220,673,415,3490,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:54
439,Querschnitt_Straße,222,706,389,3466,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:53
440,FG1,222,665,268,3558,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:57
441,FG1,223,787,315,3410,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:50
442,Querschnitt_Straße,223,778,346,3456,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:52
443,FG2,225,228,403,3374,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:48
444,Haltelinie,225,492,218,3546,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:57
445,FG2,224,192,375,3374,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:48
446,Haltelinie,224,466,225,3540,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:57
447,FG2,227,194,373,3462,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:53
448,FG1,227,596,239,3698,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:04
449,FG2,226,223,402,3460,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:47:53
450,FG1,226,612,242,3696,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:04
451,Querschnitt_Straße,228,788,337,3734,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:06
452,FG1,228,731,294,3806,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:10
453,Querschnitt_Straße,229,793,331,3734,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:06
454,FG1,229,753,299,3792,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:09
455,FG1,230,618,245,3878,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:13
456,FG2,230,205,388,4497,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:44
457,Querschnitt_Straße,232,678,406,4377,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:38
458,FG1,232,526,209,4587,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:49
459,Querschnitt_Straße,231,655,419,4377,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:38
460,Haltelinie,231,517,206,4567,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:48
461,Querschnitt_Straße,234,734,369,4422,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:41
462,FG1,234,758,303,4507,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:45
463,Querschnitt_Straße,235,788,333,4492,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:44
464,FG1,235,794,321,4517,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:45
465,FG2,233,326,511,4362,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:38
466,Haltelinie,233,497,216,4567,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:48
467,Haltelinie,236,482,222,4537,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:48:46
468,Querschnitt_Straße,236,662,419,5732,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:46
469,FG1,237,600,241,5292,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:24
470,FG2,237,355,533,5787,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:49
471,Haltelinie,239,502,213,5577,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:38
472,FG2,239,321,503,5872,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:53
473,Haltelinie,238,514,209,5502,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:35
474,FG2,238,349,534,5877,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:53
475,FG2,240,241,427,5677,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:43
476,FG1,240,612,244,5907,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:55
477,Querschnitt_Straße,242,602,461,5732,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:46
478,FG1,242,681,274,5897,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:54
479,Querschnitt_Straße,241,415,590,5682,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:44
480,FG1,241,668,266,5897,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:54
481,FG1,243,764,309,5717,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:45
482,Querschnitt_Straße,243,673,415,5852,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:52
483,FG1,244,556,222,5802,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:50
484,FG2,244,205,390,5977,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:58
485,FG1,245,557,221,5802,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:50
486,FG2,245,205,388,5982,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:59
487,FG1,247,791,318,5872,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:53
488,Querschnitt_Straße,247,759,357,6417,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:20
489,FG1,246,779,313,5872,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:53
490,Querschnitt_Straße,246,729,375,6452,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:22
491,Haltelinie,248,505,212,5822,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:49:51
492,FG1,248,672,271,6022,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:01
493,Querschnitt_Straße,248,682,411,6512,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:25
494,Querschnitt_Straße,249,617,453,6542,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:27
495,FG1,249,795,323,6752,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:37
496,FG1,250,758,301,6642,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:32
497,Querschnitt_Straße,250,415,588,7257,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:02
498,FG1,251,597,238,7042,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:52
499,FG2,251,295,476,7260,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:03
500,Querschnitt_Straße,253,779,343,7288,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:04
501,FG1,253,790,317,7340,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:07
502,FG2,252,397,581,7152,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:57
503,FG1,252,763,306,7364,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:08
504,Querschnitt_Straße,254,766,349,7314,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:05
505,FG1,254,781,314,7378,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:08
506,FG2,256,227,412,7189,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:59
507,FG1,256,601,240,7483,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:14
508,FG2,255,297,476,7154,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:50:57
509,Haltelinie,255,487,220,7350,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:07
510,FG1,257,702,281,7840,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:32
511,Querschnitt_Straße,257,713,386,7987,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:39
512,FG2,259,295,483,7980,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:39
513,FG1,259,609,243,8190,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:49
514,FG2,258,251,442,7980,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:39
515,FG1,258,592,236,8190,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:51:49
516,Querschnitt_Straße,260,784,338,8715,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:15
517,FG1,260,717,309,8855,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:22
518,Querschnitt_Straße,260,578,480,9198,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:39
519,Haltelinie,261,485,221,9030,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:31
520,Querschnitt_Straße,261,672,412,9191,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:39
521,Querschnitt_Straße,263,789,333,9226,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:41
522,FG1,263,792,318,9247,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:42
523,Querschnitt_Straße,262,772,346,9191,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:39
524,FG1,262,780,313,9247,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:42
525,Querschnitt_Straße,265,464,549,9079,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:33
526,Haltelinie,265,484,222,9492,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:54
527,FG2,264,234,416,9058,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:32
528,FG1,264,593,238,9226,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:41
529,FG2,267,251,432,9205,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:40
530,FG1,267,738,297,9415,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:50
531,FG2,266,220,402,9191,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:39
532,FG1,266,717,286,9408,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:50
533,Querschnitt_Straße,269,552,492,9142,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:37
534,FG1,269,542,230,9373,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:48
535,Querschnitt_Straße,269,563,488,9919,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:15
536,Querschnitt_Straße,268,416,583,9100,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:35
537,Haltelinie,268,503,225,9485,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:52:54
538,Querschnitt_Straße,268,616,454,9905,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:15
539,FG1,270,731,295,9653,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:02
540,Querschnitt_Straße,270,755,358,9779,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:08
541,Querschnitt_Straße,273,765,351,9892,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:14
542,FG1,273,721,290,9955,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:17
543,FG2,271,241,424,9765,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:08
544,FG1,271,605,242,10018,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:20
545,Querschnitt_Straße,272,745,364,9880,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:14
546,FG1,272,707,280,9964,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:18
547,Querschnitt_Straße,274,787,333,9886,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:14
548,FG1,274,732,292,9928,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:16
549,FG2,276,225,415,9964,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:18
550,FG1,276,612,244,10135,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:26
551,FG2,275,197,378,9952,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:17
552,FG1,275,587,236,10135,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:26
553,FG1,277,751,298,10090,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:24
554,Querschnitt_Straße,277,520,517,10838,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:01
555,FG2,277,358,544,10867,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:03
556,FG1,279,660,265,10667,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:53
557,Querschnitt_Straße,279,710,387,10827,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:01
558,Haltelinie,278,481,220,10487,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:44
559,FG2,278,239,422,10867,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:03
560,FG2,281,188,375,10731,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:56
561,FG1,281,578,230,10983,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:09
562,FG2,280,239,416,10731,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:56
563,Haltelinie,280,410,246,10855,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:02
564,FG2,283,203,382,10811,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:00
565,FG1,283,604,241,11031,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:11
566,FG2,282,284,469,10747,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:57
567,FG1,282,605,242,10943,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:07
568,Haltelinie,285,492,217,10779,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:58
569,Querschnitt_Straße,285,449,567,10999,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:09
570,Haltelinie,284,503,214,10775,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:53:58
571,FG2,284,380,557,10987,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:09
572,Haltelinie,286,470,224,10911,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:05
573,FG2,286,190,373,11103,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:15
574,FG2,289,201,386,11555,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:37
575,FG1,289,581,232,11779,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:48
576,FG2,287,233,413,11563,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:38
577,FG1,287,598,240,11779,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:48
578,FG2,288,251,430,11551,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:37
579,FG1,288,748,302,11751,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:47
580,FG2,291,247,426,11623,Fahrrad ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:41
581,FG1,291,783,315,11727,Fahrrad ohne Anhänger,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:46
582,FG2,290,277,459,11599,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:39
583,Haltelinie,290,473,224,11811,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:50
584,Haltelinie,293,490,217,11627,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:41
585,Querschnitt_Straße,293,638,435,11763,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:48
586,Haltelinie,292,476,221,11627,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:41
587,Querschnitt_Straße,292,538,503,11795,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:49
588,Haltelinie,295,495,215,11635,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:41
589,Querschnitt_Straße,295,588,468,11779,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:48
590,Haltelinie,294,510,210,11635,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:41
591,Querschnitt_Straße,294,661,417,11755,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:47
592,Haltelinie,296,510,209,11663,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:43
593,Querschnitt_Straße,296,685,405,11751,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:54:47
594,FG1,297,688,276,12151,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:07
595,FG1,298,777,313,12399,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:19
596,Querschnitt_Straße,298,757,357,12467,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:23
597,Querschnitt_Straße,301,780,341,12767,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:38
598,FG1,301,784,314,12811,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:40
599,FG2,299,349,535,12575,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:28
600,FG1,299,776,312,12883,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:44
601,FG2,300,295,478,12611,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:30
602,FG1,300,715,285,12823,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:55:41
603,Querschnitt_Straße,304,691,401,13519,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:15
604,FG1,304,659,263,13631,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:21
605,FG2,302,290,473,13475,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:13
606,FG1,302,791,318,13783,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:29
607,FG2,303,251,432,13479,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:13
608,FG1,303,766,306,13771,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:28
609,Haltelinie,306,509,209,13903,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:35
610,FG1,306,547,217,13931,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:36
611,FG1,305,612,244,13743,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:56:27
612,FG2,305,207,391,14947,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:27
613,FG1,307,789,318,14831,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:21
614,Querschnitt_Straße,307,776,342,14883,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:24
615,FG2,308,349,532,14831,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:21
616,FG1,308,639,258,14995,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:29
617,FG1,309,612,242,14831,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:21
618,FG2,309,208,392,15051,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:32
619,Querschnitt_Straße,311,683,407,14947,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:27
620,FG1,311,655,262,15075,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:33
621,Querschnitt_Straße,310,631,440,14927,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:26
622,FG1,310,632,252,15083,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:34
623,Querschnitt_Straße,312,747,366,15007,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:30
624,Haltelinie,312,496,215,15235,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:41
625,Haltelinie,313,480,219,15335,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:46
626,FG1,313,601,240,15411,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:50
627,FG1,315,770,310,15495,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:54
628,Querschnitt_Straße,315,699,393,16183,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:58:29
629,FG1,314,759,304,15495,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:57:54
630,Querschnitt_Straße,314,609,456,16223,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:58:31
631,Querschnitt_Straße,316,760,354,16291,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:58:34
632,FG1,316,787,317,16371,Person,Saarbruecken_OTCamera04_FR20_2022-10-17_18-45-00.mp4,2022-10-17 18:58:38
