EventID,TrackID,SectionID,Class,Frame,X,Y,DateTime
1471,4430,FG2,person,12419,395,580,2022-10-17 18:40:20
1472,4432,FG2,person,12423,208,395,2022-10-17 18:40:21
1473,4439,FG1,person,12454,686,274,2022-10-17 18:40:22
1474,4457,Haltelinie,car,12778,423,241,2022-10-17 18:40:38
1475,4457,Querschnitt_Straße,car,12810,770,346,2022-10-17 18:40:40
1476,4476,Haltelinie,person,12845,505,213,2022-10-17 18:40:42
1477,4476,FG1,person,12707,548,216,2022-10-17 18:40:35
1478,4477,FG1,person,12555,728,293,2022-10-17 18:40:27
1479,4484,FG1,person,12561,731,293,2022-10-17 18:40:28
1480,4521,FG1,person,12844,558,221,2022-10-17 18:40:42
1481,4521,FG2,person,13838,185,368,2022-10-17 18:41:31
1482,4531,Haltelinie,car,12998,409,248,2022-10-17 18:40:49
1483,4531,Querschnitt_Straße,car,13011,756,360,2022-10-17 18:40:50
1484,4539,Haltelinie,car,13073,406,243,2022-10-17 18:40:53
1485,4539,Querschnitt_Straße,car,13089,745,354,2022-10-17 18:40:54
1486,4542,Haltelinie,bus,13125,302,282,2022-10-17 18:40:56
1487,4542,Querschnitt_Straße,bus,13149,673,416,2022-10-17 18:40:57
1488,4551,FG2,person,13768,186,378,2022-10-17 18:41:28
1489,4552,Haltelinie,car,13255,415,244,2022-10-17 18:41:02
1490,4552,Querschnitt_Straße,car,13276,757,357,2022-10-17 18:41:03
1491,4553,Haltelinie,car,13167,407,246,2022-10-17 18:40:58
1492,4553,Querschnitt_Straße,car,13188,741,356,2022-10-17 18:40:59
1493,4557,Haltelinie,car,13223,325,275,2022-10-17 18:41:01
1494,4557,Querschnitt_Straße,car,13237,684,414,2022-10-17 18:41:01
1495,4564,Haltelinie,car,13299,351,269,2022-10-17 18:41:04
1496,4564,Querschnitt_Straße,car,13315,712,395,2022-10-17 18:41:05
1497,4572,Haltelinie,car,13328,333,269,2022-10-17 18:41:06
1498,4572,Querschnitt_Straße,car,13344,701,406,2022-10-17 18:41:07
1499,4575,Haltelinie,bus,13394,298,288,2022-10-17 18:41:09
1500,4575,Querschnitt_Straße,bus,13445,667,421,2022-10-17 18:41:12
1501,4579,Haltelinie,person,13383,507,211,2022-10-17 18:41:09
1502,4579,FG1,person,13355,547,217,2022-10-17 18:41:07
1503,4591,Haltelinie,car,13478,443,234,2022-10-17 18:41:13
1504,4591,Querschnitt_Straße,car,13504,780,337,2022-10-17 18:41:15
1505,4593,Haltelinie,car,13468,316,279,2022-10-17 18:41:13
1506,4593,Querschnitt_Straße,car,13489,667,414,2022-10-17 18:41:14
1507,4594,Haltelinie,car,13561,418,242,2022-10-17 18:41:18
1508,4594,Querschnitt_Straße,car,13586,767,354,2022-10-17 18:41:19
1509,4598,Haltelinie,car,13438,408,243,2022-10-17 18:41:11
1510,4598,Querschnitt_Straße,car,13461,760,352,2022-10-17 18:41:13
1511,4603,FG1,person,13470,788,317,2022-10-17 18:41:13
1512,4603,Querschnitt_Straße,person,13533,783,337,2022-10-17 18:41:16
1513,4619,Querschnitt_Straße,truck,13513,739,362,2022-10-17 18:41:15
1514,4637,FG1,person,13936,746,299,2022-10-17 18:41:36
1515,4637,Querschnitt_Straße,person,13776,513,520,2022-10-17 18:41:28
