,Class,Crossed_Section,Movement,Appearance
4722,unclear,,,2022-10-17 18:41:52
4723,person,,,2022-10-17 18:41:52
4724,person,"['FG1', 'FG2']",,2022-10-17 18:41:52
4725,person,,,2022-10-17 18:41:54
4726,car,,,2022-10-17 18:41:54
4727,person,,,2022-10-17 18:41:55
4728,person,,,2022-10-17 18:41:56
4729,person,"['FG1', 'FG2']",,2022-10-17 18:41:56
4730,person,,,2022-10-17 18:41:56
4731,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:41:57
4732,car,,,2022-10-17 18:41:57
4733,person,,,2022-10-17 18:41:57
4734,person,,,2022-10-17 18:41:57
4735,person,,,2022-10-17 18:41:58
4736,person,,,2022-10-17 18:41:58
4737,person,,,2022-10-17 18:41:58
4738,person,,,2022-10-17 18:41:59
4741,person,,,2022-10-17 18:41:59
4742,person,,,2022-10-17 18:42:00
4743,unclear,,,2022-10-17 18:42:00
4744,car,,,2022-10-17 18:42:00
4745,person,,,2022-10-17 18:42:00
4746,person,,,2022-10-17 18:42:01
4747,person,,,2022-10-17 18:42:01
4750,person,,,2022-10-17 18:42:01
4754,car,,,2022-10-17 18:42:03
4756,person,,,2022-10-17 18:42:03
4757,unclear,,,2022-10-17 18:42:04
4758,person,,,2022-10-17 18:42:04
4759,unclear,,,2022-10-17 18:42:04
4760,unclear,,,2022-10-17 18:42:04
4761,person,"['FG1', 'FG2']",,2022-10-17 18:42:05
4763,car,,,2022-10-17 18:42:05
4764,person,['FG2'],,2022-10-17 18:42:05
4766,person,,,2022-10-17 18:42:06
4767,unclear,,,2022-10-17 18:42:07
4768,person,,,2022-10-17 18:42:07
4769,person,"['FG1', 'FG2']",,2022-10-17 18:42:07
4770,person,,,2022-10-17 18:42:07
4772,person,,,2022-10-17 18:42:08
4773,person,['FG2'],,2022-10-17 18:42:08
4774,unclear,,,2022-10-17 18:42:08
4775,unclear,,,2022-10-17 18:42:08
4776,person,,,2022-10-17 18:42:08
4778,person,,,2022-10-17 18:42:09
4779,person,,,2022-10-17 18:42:09
4780,person,,,2022-10-17 18:42:10
4782,person,,,2022-10-17 18:42:11
4783,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:11
4784,person,,,2022-10-17 18:42:11
4785,person,,,2022-10-17 18:42:11
4788,motorcycle,,,2022-10-17 18:42:11
4789,person,,,2022-10-17 18:42:12
4790,person,,,2022-10-17 18:42:12
4791,person,,,2022-10-17 18:42:13
4793,person,,,2022-10-17 18:42:14
4795,unclear,,,2022-10-17 18:42:14
4796,person,"['FG1', 'FG2']",,2022-10-17 18:42:15
4797,person,,,2022-10-17 18:42:15
4798,car,,,2022-10-17 18:42:15
4799,person,,,2022-10-17 18:42:16
4800,person,,,2022-10-17 18:42:17
4801,person,"['FG2', 'Querschnitt_Straße']",,2022-10-17 18:42:18
4802,person,,,2022-10-17 18:42:19
4803,car,,,2022-10-17 18:42:20
4804,person,,,2022-10-17 18:42:20
4805,bicycle,,,2022-10-17 18:42:21
4807,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:21
4808,person,,,2022-10-17 18:42:22
4809,person,,,2022-10-17 18:42:23
4810,person,"['FG1', 'FG2', 'Querschnitt_Straße']",,2022-10-17 18:42:23
4811,unclear,,,2022-10-17 18:42:23
4812,person,,,2022-10-17 18:42:23
4813,person,,,2022-10-17 18:42:23
4814,person,,,2022-10-17 18:42:24
4815,person,,,2022-10-17 18:42:24
4816,person,['FG2'],,2022-10-17 18:42:24
4817,person,,,2022-10-17 18:42:24
4819,unclear,,,2022-10-17 18:42:24
4820,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:25
4821,person,,,2022-10-17 18:42:25
4822,person,,,2022-10-17 18:42:25
4823,person,,,2022-10-17 18:42:25
4824,person,,,2022-10-17 18:42:25
4825,person,['Querschnitt_Straße'],,2022-10-17 18:42:25
4826,person,,,2022-10-17 18:42:25
4831,unclear,['Querschnitt_Straße'],,2022-10-17 18:42:26
4833,person,['FG1'],,2022-10-17 18:42:27
4834,unclear,,,2022-10-17 18:42:27
4835,person,,,2022-10-17 18:42:27
4837,unclear,,,2022-10-17 18:42:27
4838,person,['Querschnitt_Straße'],,2022-10-17 18:42:27
4841,person,,,2022-10-17 18:42:27
4842,person,,,2022-10-17 18:42:27
4843,person,,,2022-10-17 18:42:27
4844,person,,,2022-10-17 18:42:27
4845,bicycle,,,2022-10-17 18:42:28
4846,person,,,2022-10-17 18:42:28
4847,person,,,2022-10-17 18:42:28
4848,unclear,,,2022-10-17 18:42:28
4851,person,,,2022-10-17 18:42:28
4852,unclear,,,2022-10-17 18:42:29
4853,unclear,,,2022-10-17 18:42:29
4854,person,,,2022-10-17 18:42:29
4856,person,,,2022-10-17 18:42:29
4858,person,,,2022-10-17 18:42:30
4860,car,,,2022-10-17 18:42:30
4861,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:30
4862,unclear,,,2022-10-17 18:42:30
4864,person,['FG2'],,2022-10-17 18:42:30
4865,person,,,2022-10-17 18:42:30
4866,person,['Querschnitt_Straße'],,2022-10-17 18:42:31
4867,unclear,,,2022-10-17 18:42:31
4870,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:31
4871,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:31
4872,person,,,2022-10-17 18:42:31
4874,person,,,2022-10-17 18:42:31
4875,person,,,2022-10-17 18:42:31
4876,person,,,2022-10-17 18:42:32
4877,person,,,2022-10-17 18:42:33
4879,car,,,2022-10-17 18:42:34
4881,person,,,2022-10-17 18:42:34
4882,motorcycle,,,2022-10-17 18:42:35
4883,person,,,2022-10-17 18:42:35
4884,person,['FG1'],,2022-10-17 18:42:36
4886,person,,,2022-10-17 18:42:36
4889,person,,,2022-10-17 18:42:37
4890,unclear,,,2022-10-17 18:42:37
4891,car,,,2022-10-17 18:42:37
4892,person,,,2022-10-17 18:42:37
4894,person,['Haltelinie'],,2022-10-17 18:42:38
4895,person,,,2022-10-17 18:42:38
4896,car,,,2022-10-17 18:42:38
4897,car,,,2022-10-17 18:42:39
4898,person,,,2022-10-17 18:42:40
4899,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:41
4901,unclear,,,2022-10-17 18:42:42
4902,person,,,2022-10-17 18:42:42
4903,car,,,2022-10-17 18:42:42
4904,bicycle,,,2022-10-17 18:42:42
4905,car,,,2022-10-17 18:42:42
4906,car,,,2022-10-17 18:42:42
4907,person,,,2022-10-17 18:42:42
4908,car,,,2022-10-17 18:42:43
4909,person,['FG1'],,2022-10-17 18:42:43
4911,motorcycle,,,2022-10-17 18:42:44
4912,person,,,2022-10-17 18:42:44
4913,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:42:44
4914,person,['FG1'],,2022-10-17 18:42:45
4915,car,,,2022-10-17 18:42:45
4916,motorcycle,,,2022-10-17 18:42:45
4918,car,,,2022-10-17 18:42:45
4919,car,,,2022-10-17 18:42:46
4920,unclear,,,2022-10-17 18:42:46
4921,truck,,,2022-10-17 18:42:46
4922,car,,,2022-10-17 18:42:46
4923,person,,,2022-10-17 18:42:46
4924,unclear,,,2022-10-17 18:42:46
4927,person,,,2022-10-17 18:42:47
4928,person,,,2022-10-17 18:42:48
4929,person,,,2022-10-17 18:42:48
4931,person,,,2022-10-17 18:42:48
4932,person,['Querschnitt_Straße'],,2022-10-17 18:42:49
4934,car,,,2022-10-17 18:42:50
4936,person,,,2022-10-17 18:42:51
4937,person,,,2022-10-17 18:42:51
4938,person,,,2022-10-17 18:42:52
4939,car,,,2022-10-17 18:42:52
4940,person,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:42:52
4942,unclear,,,2022-10-17 18:42:54
4943,bicycle,,,2022-10-17 18:42:54
4944,person,['Querschnitt_Straße'],,2022-10-17 18:42:55
4945,person,,,2022-10-17 18:42:55
4947,motorcycle,,,2022-10-17 18:42:56
4951,unclear,,,2022-10-17 18:42:57
4952,person,,,2022-10-17 18:42:57
4955,person,['FG1'],,2022-10-17 18:42:58
4956,bicycle,,,2022-10-17 18:43:00
4957,person,,,2022-10-17 18:43:00
4958,person,,,2022-10-17 18:43:00
4959,person,['Querschnitt_Straße'],,2022-10-17 18:43:01
4960,person,,,2022-10-17 18:43:03
4961,person,,,2022-10-17 18:43:04
4962,person,,,2022-10-17 18:43:05
4964,person,['Querschnitt_Straße'],,2022-10-17 18:43:06
4965,person,,,2022-10-17 18:43:06
4968,person,,,2022-10-17 18:43:08
4969,bicycle,,,2022-10-17 18:43:09
4970,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:10
4972,unclear,,,2022-10-17 18:43:11
4973,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:43:11
4974,person,,,2022-10-17 18:43:11
4975,unclear,,,2022-10-17 18:43:11
4976,unclear,,,2022-10-17 18:43:12
4977,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:43:12
4978,unclear,,,2022-10-17 18:43:12
4980,unclear,,,2022-10-17 18:43:12
4981,person,,,2022-10-17 18:43:12
4985,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:43:12
4990,person,,,2022-10-17 18:43:14
4991,unclear,,,2022-10-17 18:43:14
4992,unclear,,,2022-10-17 18:43:15
4993,person,,,2022-10-17 18:43:15
4994,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:43:15
4995,person,,,2022-10-17 18:43:15
4996,person,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:43:16
4997,person,,,2022-10-17 18:43:16
4998,person,,,2022-10-17 18:43:17
4999,person,['Querschnitt_Straße'],,2022-10-17 18:43:17
5000,person,,,2022-10-17 18:43:17
5002,motorcycle,,,2022-10-17 18:43:17
5003,person,,,2022-10-17 18:43:18
5004,person,,,2022-10-17 18:43:18
5005,person,,,2022-10-17 18:43:19
5006,person,['FG1'],,2022-10-17 18:43:19
5007,person,,,2022-10-17 18:43:19
5008,person,,,2022-10-17 18:43:19
5010,person,,,2022-10-17 18:43:20
5011,unclear,,,2022-10-17 18:43:21
5013,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:21
5014,person,,,2022-10-17 18:43:22
5015,bicycle,,,2022-10-17 18:43:22
5016,person,,,2022-10-17 18:43:22
5018,unclear,,,2022-10-17 18:43:22
5019,person,,,2022-10-17 18:43:23
5020,unclear,,,2022-10-17 18:43:24
5021,person,,,2022-10-17 18:43:25
5023,person,,,2022-10-17 18:43:25
5024,person,,,2022-10-17 18:43:26
5025,car,,,2022-10-17 18:43:26
5026,car,,,2022-10-17 18:43:26
5027,person,,,2022-10-17 18:43:27
5030,person,['FG2'],,2022-10-17 18:43:28
5031,person,,,2022-10-17 18:43:28
5032,motorcycle,,,2022-10-17 18:43:28
5033,person,['FG2'],,2022-10-17 18:43:29
5034,person,,,2022-10-17 18:43:29
5035,car,,,2022-10-17 18:43:30
5036,person,,,2022-10-17 18:43:30
5040,unclear,,,2022-10-17 18:43:31
5041,person,,,2022-10-17 18:43:31
5044,person,,,2022-10-17 18:43:32
5046,unclear,,,2022-10-17 18:43:32
5048,person,,,2022-10-17 18:43:33
5050,person,,,2022-10-17 18:43:35
5051,person,['FG2'],,2022-10-17 18:43:35
5052,person,,,2022-10-17 18:43:35
5054,person,,,2022-10-17 18:43:37
5056,car,,,2022-10-17 18:43:38
5059,person,['Querschnitt_Straße'],,2022-10-17 18:43:38
5060,person,,,2022-10-17 18:43:38
5061,person,,,2022-10-17 18:43:38
5062,bicycle,,,2022-10-17 18:43:39
5063,person,,,2022-10-17 18:43:39
5065,person,['FG2'],,2022-10-17 18:43:40
5066,person,,,2022-10-17 18:43:43
5067,person,,,2022-10-17 18:43:43
5068,person,,,2022-10-17 18:43:44
5069,person,,,2022-10-17 18:43:45
5070,car,,,2022-10-17 18:43:45
5071,person,,,2022-10-17 18:43:45
5072,person,,,2022-10-17 18:43:45
5074,person,,,2022-10-17 18:43:46
5075,person,,,2022-10-17 18:43:46
5076,person,,,2022-10-17 18:43:46
5077,person,,,2022-10-17 18:43:48
5078,person,['FG2'],,2022-10-17 18:43:48
5079,person,,,2022-10-17 18:43:49
5080,motorcycle,,,2022-10-17 18:43:51
5081,person,,,2022-10-17 18:43:51
5082,person,,,2022-10-17 18:43:51
5084,person,"['Haltelinie', 'FG2']",,2022-10-17 18:43:52
5086,person,,,2022-10-17 18:43:53
5089,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:53
5090,person,,,2022-10-17 18:43:54
5091,person,,,2022-10-17 18:43:54
5094,unclear,,,2022-10-17 18:43:54
5095,unclear,,,2022-10-17 18:43:54
5096,person,,,2022-10-17 18:43:54
5098,person,,,2022-10-17 18:43:55
5100,person,,,2022-10-17 18:43:55
5101,person,,,2022-10-17 18:43:55
5102,unclear,,,2022-10-17 18:43:55
5105,unclear,,,2022-10-17 18:43:56
5109,car,,,2022-10-17 18:43:56
5110,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:56
5111,unclear,,,2022-10-17 18:43:57
5112,unclear,,,2022-10-17 18:43:57
5113,unclear,,,2022-10-17 18:43:57
5115,person,,,2022-10-17 18:43:57
5116,unclear,,,2022-10-17 18:43:57
5117,person,,,2022-10-17 18:43:57
5119,unclear,,,2022-10-17 18:43:57
5121,person,['FG2'],,2022-10-17 18:43:58
5122,unclear,,,2022-10-17 18:43:58
5123,unclear,,,2022-10-17 18:43:58
5124,person,,,2022-10-17 18:43:58
5125,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:58
5127,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:59
5128,person,,,2022-10-17 18:43:59
5130,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:43:59
5131,person,,,2022-10-17 18:43:59
5132,motorcycle,,,2022-10-17 18:43:59
5133,person,,,2022-10-17 18:43:59
5136,bus,,,2022-10-17 18:44:00
5138,person,['FG1'],,2022-10-17 18:44:00
5139,person,,,2022-10-17 18:44:00
5141,person,,,2022-10-17 18:44:00
5142,car,,,2022-10-17 18:44:00
5143,person,,,2022-10-17 18:44:01
5144,person,,,2022-10-17 18:44:01
5145,person,,,2022-10-17 18:44:01
5146,person,"['FG1', 'FG2']",,2022-10-17 18:44:01
5148,car,,,2022-10-17 18:44:01
5149,unclear,"['FG1', 'Querschnitt_Straße']",,2022-10-17 18:44:01
5150,car,,,2022-10-17 18:44:01
5153,person,['Haltelinie'],,2022-10-17 18:44:02
5155,unclear,['Querschnitt_Straße'],,2022-10-17 18:44:03
5156,unclear,,,2022-10-17 18:44:03
5157,person,,,2022-10-17 18:44:03
5158,unclear,,,2022-10-17 18:44:03
5159,person,,,2022-10-17 18:44:03
5160,car,,,2022-10-17 18:44:03
5162,unclear,,,2022-10-17 18:44:03
5164,unclear,,,2022-10-17 18:44:03
5165,unclear,,,2022-10-17 18:44:03
5166,car,,,2022-10-17 18:44:03
5167,unclear,,,2022-10-17 18:44:03
5168,person,['Querschnitt_Straße'],,2022-10-17 18:44:04
5169,person,,,2022-10-17 18:44:04
5170,person,,,2022-10-17 18:44:04
5172,car,,,2022-10-17 18:44:04
5173,person,,,2022-10-17 18:44:04
5175,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:04
5176,person,,,2022-10-17 18:44:04
5177,unclear,,,2022-10-17 18:44:05
5179,unclear,,,2022-10-17 18:44:05
5180,unclear,,,2022-10-17 18:44:05
5183,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:05
5184,unclear,,,2022-10-17 18:44:05
5187,car,,,2022-10-17 18:44:06
5188,unclear,,,2022-10-17 18:44:06
5189,car,,,2022-10-17 18:44:07
5190,unclear,,,2022-10-17 18:44:07
5191,person,,,2022-10-17 18:44:07
5192,person,,,2022-10-17 18:44:07
5193,bicycle,,,2022-10-17 18:44:08
5194,person,,,2022-10-17 18:44:08
5195,person,,,2022-10-17 18:44:08
5196,car,,,2022-10-17 18:44:09
5197,person,,,2022-10-17 18:44:09
5198,person,,,2022-10-17 18:44:10
5199,person,,,2022-10-17 18:44:10
5200,person,['FG1'],,2022-10-17 18:44:11
5202,person,,,2022-10-17 18:44:12
5203,person,,,2022-10-17 18:44:12
5204,car,,,2022-10-17 18:44:12
5205,person,,,2022-10-17 18:44:12
5206,person,,,2022-10-17 18:44:12
5207,person,,,2022-10-17 18:44:13
5208,motorcycle,,,2022-10-17 18:44:13
5209,bicycle,,,2022-10-17 18:44:13
5210,car,,,2022-10-17 18:44:14
5212,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:14
5213,person,,,2022-10-17 18:44:15
5214,person,,,2022-10-17 18:44:15
5215,person,,,2022-10-17 18:44:15
5217,person,['FG2'],,2022-10-17 18:44:16
5218,person,,,2022-10-17 18:44:16
5219,person,,,2022-10-17 18:44:16
5220,person,,,2022-10-17 18:44:16
5221,person,,,2022-10-17 18:44:16
5222,person,,,2022-10-17 18:44:17
5224,car,,,2022-10-17 18:44:17
5226,person,,,2022-10-17 18:44:17
5228,person,,,2022-10-17 18:44:17
5229,car,,,2022-10-17 18:44:17
5230,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:17
5231,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:18
5232,bicycle,,,2022-10-17 18:44:18
5233,car,,,2022-10-17 18:44:18
5236,car,,,2022-10-17 18:44:18
5237,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:19
5238,person,,,2022-10-17 18:44:19
5240,car,,,2022-10-17 18:44:20
5241,car,,,2022-10-17 18:44:20
5243,car,,,2022-10-17 18:44:21
5245,car,,,2022-10-17 18:44:22
5246,person,,,2022-10-17 18:44:22
5248,car,['Querschnitt_Straße'],,2022-10-17 18:44:22
5249,person,,,2022-10-17 18:44:22
5251,bus,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:23
5252,person,,,2022-10-17 18:44:23
5253,car,,,2022-10-17 18:44:23
5254,person,,,2022-10-17 18:44:23
5255,person,,,2022-10-17 18:44:23
5257,car,,,2022-10-17 18:44:24
5259,car,,,2022-10-17 18:44:24
5262,person,,,2022-10-17 18:44:24
5263,truck,,,2022-10-17 18:44:25
5264,car,,,2022-10-17 18:44:25
5269,car,,,2022-10-17 18:44:27
5270,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:27
5271,car,,,2022-10-17 18:44:28
5272,car,,,2022-10-17 18:44:28
5273,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:28
5274,person,['FG1'],,2022-10-17 18:44:29
5276,car,,,2022-10-17 18:44:29
5277,car,,,2022-10-17 18:44:29
5280,car,"['Haltelinie', 'Querschnitt_Straße']",,2022-10-17 18:44:30
5281,person,,,2022-10-17 18:44:31
5282,person,,,2022-10-17 18:44:31
5283,unclear,,,2022-10-17 18:44:31
5284,person,,,2022-10-17 18:44:32
5285,unclear,['Querschnitt_Straße'],,2022-10-17 18:44:32
5286,person,,,2022-10-17 18:44:32
5287,car,,,2022-10-17 18:44:32
5289,person,,,2022-10-17 18:44:33
5290,motorcycle,,,2022-10-17 18:44:33
5292,person,['FG2'],,2022-10-17 18:44:34
5293,car,,,2022-10-17 18:44:34
5297,person,,,2022-10-17 18:44:35
5299,person,,,2022-10-17 18:44:37
5300,person,['FG1'],,2022-10-17 18:44:37
5301,person,,,2022-10-17 18:44:38
5302,person,,,2022-10-17 18:44:39
5303,car,,,2022-10-17 18:44:40
5304,person,,,2022-10-17 18:44:41
5305,person,,,2022-10-17 18:44:43
5307,person,,,2022-10-17 18:44:44
5308,person,,,2022-10-17 18:44:44
5309,person,,,2022-10-17 18:44:46
5310,person,,,2022-10-17 18:44:46
5311,person,['FG2'],,2022-10-17 18:44:46
5312,person,,,2022-10-17 18:44:46
5313,person,['FG2'],,2022-10-17 18:44:47
5314,person,['FG2'],,2022-10-17 18:44:47
5315,person,,,2022-10-17 18:44:48
5316,car,,,2022-10-17 18:44:48
5320,person,,,2022-10-17 18:44:51
5321,bicycle,,,2022-10-17 18:44:52
5322,person,,,2022-10-17 18:44:52
5324,unclear,,,2022-10-17 18:44:53
5325,unclear,,,2022-10-17 18:44:53
5326,unclear,,,2022-10-17 18:44:53
5327,person,,,2022-10-17 18:44:54
5328,unclear,,,2022-10-17 18:44:55
5329,person,,,2022-10-17 18:44:55
5330,person,,,2022-10-17 18:44:55
5331,unclear,,,2022-10-17 18:44:55
5332,person,,,2022-10-17 18:44:56
5336,person,,,2022-10-17 18:44:58
5337,person,,,2022-10-17 18:44:58
5338,person,,,2022-10-17 18:44:59
